Reservation-id,Age,Expected_checkin,Expected_checkout,Booking_date,Reservation_Status,Discount_Rate,Room_Rate,Lead_Time,Length_of_Stay,Total_Guests,Checkin_Month,Is_Weekend,Gender_m,Ethnicity_asian american,Ethnicity_caucasian,Ethnicity_latino,Educational_Level_grad,Educational_Level_high-school,Educational_Level_mid-school,Income_50k -- 100k,Income_<25k,Income_>100k,Country_region_north,Country_region_south,Country_region_west,Hotel_Type_city hotel,Hotel_Type_resort,Meal_Type_fb,Meal_Type_hb,Visted_Previously_yes,Previous_Cancellations_yes,Deposit_type_non-refundable,Deposit_type_refundable,Booking_channel_direct,Booking_channel_online,Required_Car_Parking_yes,Use_Promotion_yes
77705927,42,2016-04-03,2016-04-04,2016-02-14,1,25,114,49,1,3,4,1,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,True,True
96764888,19,2016-04-03,2016-04-05,2015-09-19,1,0,103,197,2,4,4,1,False,False,False,True,False,False,True,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True,True,False
80486877,48,2016-04-03,2016-04-05,2015-11-18,1,40,233,137,2,4,4,1,True,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,True,True
36307878,50,2016-04-04,2016-04-05,2015-09-07,1,25,167,210,1,4,4,0,True,False,False,False,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True
71192671,19,2016-04-03,2016-04-04,2015-11-13,1,10,238,142,1,7,4,1,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,True
4283307,54,2016-04-03,2016-04-04,2016-02-06,2,30,242,57,1,4,4,1,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,True,True
8374179,43,2016-04-03,2016-04-05,2015-10-26,1,25,123,160,2,4,4,1,False,False,True,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,True,True
51036431,51,2016-04-03,2016-04-04,2016-02-20,1,10,110,43,1,3,4,1,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False,False,False,True
96928035,70,2016-04-03,2016-04-04,2015-11-29,2,10,120,126,1,3,4,1,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,True
85191421,67,2016-04-03,2016-04-05,2015-08-27,1,0,147,220,2,5,4,1,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,True,False,True,False
57963864,63,2016-04-03,2016-04-05,2015-09-17,1,0,222,199,2,3,4,1,True,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,True,False,True,False,False,False
21218241,33,2016-04-04,2016-04-05,2016-01-16,3,10,152,79,1,3,4,0,True,True,False,False,True,False,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,False,True,False,True
46654700,26,2016-04-04,2016-04-06,2015-12-21,2,5,178,105,2,3,4,0,True,False,False,False,False,False,True,True,False,False,False,True,False,True,False,True,False,True,True,False,False,False,True,True,True
1058440,50,2016-04-04,2016-04-06,2015-11-11,3,15,143,145,2,5,4,0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True
10590625,25,2016-04-04,2016-04-06,2015-09-14,3,25,131,203,2,3,4,0,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,True,True,False,False,False,True,False,True
59635289,36,2016-04-04,2016-04-05,2015-09-02,2,10,113,215,1,4,4,0,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True
45627895,68,2016-04-04,2016-04-07,2016-03-28,1,10,141,7,3,3,4,0,True,False,False,True,False,False,False,False,False,True,False,False,True,True,False,False,True,False,False,False,False,True,False,True,True
60749413,45,2016-04-04,2016-04-05,2016-02-24,1,15,164,40,1,6,4,0,False,False,True,False,False,False,True,True,False,False,False,False,False,True,False,False,True,False,False,False,True,True,False,True,True
10222112,53,2016-04-04,2016-04-07,2015-09-21,2,40,112,196,3,3,4,0,True,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,True,False,True
32212414,69,2016-04-04,2016-04-06,2016-02-27,1,0,109,37,2,6,4,0,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
67306876,26,2016-04-04,2016-04-08,2015-12-09,2,0,219,117,4,8,4,0,True,True,False,False,False,False,True,True,False,False,True,False,False,False,True,True,False,False,False,True,False,True,False,True,False
48696896,24,2016-04-04,2016-04-06,2015-12-23,1,0,118,103,2,3,4,0,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False
40027027,45,2016-04-04,2016-04-05,2015-11-22,1,5,135,134,1,5,4,0,False,True,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,True,True,True
90095901,31,2016-04-04,2016-04-07,2015-11-26,2,20,197,130,3,7,4,0,True,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,True,True
41888766,45,2016-04-04,2016-04-06,2016-02-05,3,5,109,59,2,4,4,0,False,False,True,False,False,True,False,False,True,False,False,False,True,False,True,True,False,False,False,False,True,False,True,True,True
42377658,46,2016-04-04,2016-04-07,2015-09-12,3,0,184,205,3,6,4,0,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
17329471,61,2016-04-04,2016-04-05,2016-01-29,1,25,157,66,1,4,4,0,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,True
75892174,48,2016-04-04,2016-04-05,2016-02-17,2,5,208,47,1,3,4,0,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,True,True
33878834,61,2016-04-04,2016-04-08,2016-02-08,1,10,214,56,4,6,4,0,True,False,False,True,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,True
23453929,35,2016-04-04,2016-04-05,2016-04-03,2,5,216,1,1,6,4,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,True
3536843,31,2016-04-04,2016-04-05,2015-09-06,1,25,156,211,1,3,4,0,True,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,True
92385199,21,2016-04-04,2016-04-05,2016-03-31,1,0,193,4,1,6,4,0,False,True,False,False,False,True,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False
4152009,69,2016-04-04,2016-04-05,2015-11-19,1,0,183,137,1,6,4,0,True,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False
91862807,23,2017-04-03,2017-04-04,2016-11-25,1,25,243,129,1,3,4,0,True,True,False,False,False,True,False,False,True,False,True,False,False,False,True,True,False,False,False,False,True,False,True,True,True
13202387,18,2016-04-04,2016-04-06,2016-03-27,2,40,195,8,2,5,4,0,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,True
74280891,23,2016-04-04,2016-04-05,2016-01-23,2,25,176,72,1,4,4,0,False,False,True,False,False,True,False,True,False,False,False,False,False,False,True,False,True,True,False,False,True,True,False,False,True
52188657,43,2016-04-04,2016-04-05,2016-01-06,1,5,126,89,1,4,4,0,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,True,True
2258819,31,2016-04-04,2016-04-06,2016-01-15,1,0,101,80,2,5,4,0,False,False,True,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,True,False,True,False
15120242,30,2016-04-04,2016-04-06,2016-03-25,1,5,114,10,2,3,4,0,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,True
97704339,59,2016-04-04,2016-04-06,2015-09-14,1,10,111,203,2,5,4,0,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,True,True
75848143,41,2017-03-06,2017-03-07,2017-02-11,1,0,103,23,1,3,3,0,True,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,True,True,True,False,False,False,True,True,False
69380336,50,2016-04-04,2016-04-05,2015-10-02,1,20,109,185,1,2,4,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True
76820863,44,2016-04-04,2016-04-08,2016-01-29,3,40,235,66,4,4,4,0,False,False,False,True,False,False,True,True,False,False,True,False,False,True,False,False,True,True,True,False,True,False,True,True,True
683034,56,2016-04-04,2016-04-07,2016-01-03,1,5,219,92,3,4,4,0,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,True,False,True,True,False,False,False,True,True,True
81317921,51,2016-04-05,2016-04-06,2016-03-05,3,40,110,31,1,3,4,0,False,False,False,True,True,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False,True
53141963,37,2016-04-05,2016-04-06,2016-02-15,2,0,241,50,1,4,4,0,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False,True,False,False,False,False,True,False,False
28865104,54,2016-04-05,2016-04-06,2016-04-03,1,5,212,2,1,3,4,0,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,True,False,False,True
45864177,43,2016-04-05,2016-04-06,2015-10-03,1,5,120,185,1,7,4,0,True,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,True,False,True,True
30059854,55,2016-04-05,2016-04-07,2016-03-13,2,0,197,23,2,7,4,0,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False
1322056,36,2016-04-07,2016-04-08,2015-10-18,1,30,109,172,1,3,4,0,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,True,True
28139111,43,2016-04-05,2016-04-07,2015-09-07,1,25,233,211,2,5,4,0,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,True,True
89881484,60,2016-04-05,2016-04-06,2015-12-11,2,0,182,116,1,4,4,0,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,True,False,True,False
75431355,53,2016-04-05,2016-04-06,2016-01-05,1,40,160,91,1,4,4,0,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,True
85251225,52,2016-04-05,2016-04-06,2016-02-25,2,10,217,40,1,3,4,0,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,True,True
65401272,59,2016-04-05,2016-04-07,2015-12-19,1,20,137,108,2,3,4,0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
3057987,34,2016-04-05,2016-04-06,2015-11-18,1,0,248,139,1,3,4,0,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,True,False,True,False,False,False,False,False,False,False
98118612,27,2016-04-05,2016-04-08,2015-11-20,1,0,100,137,3,4,4,0,False,False,False,True,False,False,True,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,True,False
55775054,68,2016-04-05,2016-04-06,2016-01-11,1,25,180,85,1,2,4,0,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,True,True
26279580,30,2016-04-05,2016-04-07,2015-10-24,1,15,186,164,2,5,4,0,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,True,True
74778550,60,2016-04-05,2016-04-09,2015-11-26,1,0,195,131,4,6,4,0,False,False,True,False,False,False,True,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False
38460060,31,2016-04-05,2016-04-06,2015-09-06,1,40,173,212,1,6,4,0,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,True,True,True,False,True,False,False,True
52438570,63,2016-04-11,2016-04-12,2015-12-05,2,0,176,128,1,4,4,0,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,True,True,False,False,False,False,True,True,False
96829284,35,2016-04-06,2016-04-07,2015-10-14,1,20,138,175,1,2,4,0,False,False,True,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,True,True,True
8238646,43,2016-04-06,2016-04-10,2016-02-28,1,5,220,38,4,5,4,0,False,False,True,False,False,True,False,False,True,False,True,False,False,False,True,True,False,True,True,False,False,False,True,True,True
87536357,39,2016-04-06,2016-04-07,2015-11-01,2,10,237,157,1,4,4,0,True,True,False,False,True,False,False,False,False,True,False,True,False,False,True,False,True,False,False,False,False,False,True,False,True
60187586,63,2016-04-06,2016-04-08,2015-10-01,3,20,154,188,2,4,4,0,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,True,True
11307841,67,2016-04-06,2016-04-09,2016-01-24,3,20,155,73,3,7,4,0,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,True,True,True
30970642,62,2016-04-06,2016-04-07,2016-01-20,1,10,210,77,1,3,4,0,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,True,True,True
90139633,43,2016-04-06,2016-04-09,2015-11-09,1,0,216,149,3,4,4,0,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,True,True,True,False,True,False,True,True,False
78648603,30,2016-04-06,2016-04-07,2015-11-25,1,25,180,133,1,3,4,0,True,True,False,False,False,True,False,False,True,False,True,False,False,True,False,False,True,True,True,False,True,False,False,True,True
51728871,50,2016-04-06,2016-04-07,2015-12-05,2,0,168,123,1,3,4,0,True,False,False,True,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False
40700937,28,2016-04-06,2016-04-07,2015-12-03,2,0,133,125,1,5,4,0,False,False,False,True,False,False,False,False,True,False,False,True,False,True,False,True,False,True,False,False,False,False,True,True,False
66261267,69,2016-04-06,2016-04-09,2015-11-28,2,0,157,130,3,5,4,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False
18960763,69,2016-04-06,2016-04-08,2015-12-07,2,20,171,121,2,3,4,0,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
29657178,18,2016-04-06,2016-04-07,2016-03-31,1,5,223,6,1,3,4,0,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,True,True
64937181,26,2016-04-08,2016-04-09,2016-01-15,1,0,203,84,1,5,4,0,False,False,False,True,True,False,False,False,True,False,False,False,True,True,False,False,True,False,False,False,False,False,True,True,False
19649514,23,2016-04-06,2016-04-09,2015-10-01,1,0,137,188,3,4,4,0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,False,True,True,False
67974142,39,2016-04-06,2016-04-07,2015-09-06,2,40,222,213,1,6,4,0,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,True,True,True
40991391,39,2016-04-06,2016-04-07,2015-12-28,3,30,126,100,1,7,4,0,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,True
91491635,42,2016-04-06,2016-04-07,2015-12-31,1,25,196,97,1,6,4,0,True,False,False,False,False,False,True,False,False,True,False,True,False,False,True,True,False,False,False,False,True,True,False,False,True
36192165,60,2016-04-06,2016-04-07,2015-11-19,2,10,163,139,1,3,4,0,True,False,False,True,False,False,False,False,False,True,True,False,False,True,False,False,True,True,True,True,False,False,True,True,True
11322363,49,2016-04-06,2016-04-08,2016-03-30,3,10,194,7,2,5,4,0,False,True,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,True,True,False,False,False,True,True,True
85074082,44,2016-04-06,2016-04-07,2015-12-19,2,10,145,109,1,4,4,0,True,False,False,True,True,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,True
53851588,59,2016-04-06,2016-04-07,2016-01-28,1,5,110,69,1,2,4,0,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
16017852,35,2016-04-06,2016-04-07,2015-09-22,3,15,135,197,1,5,4,0,True,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,True
43011593,32,2016-04-06,2016-04-09,2015-09-29,1,10,213,190,3,5,4,0,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,True
63835777,65,2016-04-06,2016-04-07,2015-10-21,1,5,185,168,1,2,4,0,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,True,True,False,True,True
53949215,68,2016-04-06,2016-04-09,2015-11-10,2,5,153,148,3,4,4,0,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True
90292069,26,2016-04-06,2016-04-08,2015-09-27,2,30,193,192,2,5,4,0,True,False,True,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True
26204296,69,2016-04-06,2016-04-07,2016-03-30,3,5,234,7,1,4,4,0,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,True,True
61762941,67,2017-02-04,2017-02-07,2016-08-19,1,5,178,169,3,3,2,1,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,True,False,False,True,True,True
65815109,51,2016-04-06,2016-04-08,2016-02-16,2,0,216,50,2,3,4,0,True,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,True,True,False
13649423,68,2016-04-07,2016-04-08,2015-11-12,1,5,220,147,1,2,4,0,True,True,False,False,False,False,True,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,True,True,True
43481215,61,2016-04-07,2016-04-09,2016-03-09,1,25,136,29,2,3,4,0,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,True,True
66169137,58,2016-04-07,2016-04-08,2015-12-20,1,40,135,109,1,3,4,0,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,True,False,True,True,True
29091712,44,2016-04-07,2016-04-08,2016-03-25,1,0,193,13,1,2,4,0,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,True,False,False,True,False,True,False
96395873,67,2016-04-07,2016-04-08,2016-03-27,3,25,142,11,1,7,4,0,True,True,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,True,True
13893300,49,2016-04-07,2016-04-08,2015-11-27,2,20,216,132,1,4,4,0,True,True,False,False,False,False,True,True,False,False,False,False,True,False,True,True,False,True,False,False,True,False,True,True,True
57455322,28,2016-04-07,2016-04-10,2016-02-21,2,20,173,46,3,4,4,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,True,False,True,True,True
41524722,49,2016-04-07,2016-04-08,2015-10-12,2,25,176,178,1,5,4,0,True,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,True,True
27248838,55,2016-04-07,2016-04-08,2015-11-15,2,5,170,144,1,2,4,0,True,False,False,False,False,True,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False,True,True,True
75351357,66,2016-04-07,2016-04-09,2016-01-11,2,25,115,87,2,5,4,0,True,True,False,False,False,False,False,False,False,True,False,True,False,True,False,False,True,True,False,False,True,False,True,True,True
65113232,49,2016-04-07,2016-04-10,2016-02-14,3,20,155,53,3,3,4,0,True,False,True,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True
81533989,42,2016-04-07,2016-04-08,2016-03-19,1,5,172,19,1,6,4,0,True,False,True,False,True,False,False,False,True,False,False,True,False,False,True,False,True,True,True,False,False,False,True,True,True
24540201,50,2016-04-07,2016-04-08,2015-10-19,3,30,210,171,1,4,4,0,True,False,False,True,True,False,False,False,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,True,True
70561532,50,2016-04-07,2016-04-09,2016-01-18,1,0,138,80,2,2,4,0,True,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,True,False,False,False,False,True,True,False
35044111,38,2016-04-07,2016-04-11,2015-11-26,3,10,181,133,4,2,4,0,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,True
74144409,20,2016-04-07,2016-04-08,2015-12-31,2,10,187,98,1,3,4,0,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,True
57510849,31,2016-04-07,2016-04-08,2016-01-11,1,10,248,87,1,4,4,0,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True
95671588,49,2016-04-08,2016-04-09,2016-01-17,1,10,238,82,1,4,4,0,True,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True,True
55970254,32,2016-04-08,2016-04-09,2015-12-13,1,0,111,117,1,3,4,0,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,True,False,True,False,False,True,False,True,True,False
39915114,46,2016-04-08,2016-04-10,2015-09-08,2,20,217,213,2,4,4,0,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,True,True
99489855,41,2016-04-08,2016-04-09,2016-03-02,1,0,233,37,1,5,4,0,True,False,False,False,False,True,False,True,False,False,True,False,False,False,True,True,False,True,True,False,False,False,False,False,False
78499395,38,2016-04-08,2016-04-12,2016-04-04,1,20,141,4,4,3,4,0,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,True,True
97280658,26,2016-04-08,2016-04-09,2015-12-04,1,10,124,126,1,2,4,0,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,True
90193660,68,2016-04-08,2016-04-10,2015-09-01,2,0,230,220,2,4,4,0,True,False,False,True,True,False,False,False,True,False,False,True,False,True,False,True,False,True,True,False,True,True,False,True,False
48298532,63,2016-04-08,2016-04-09,2016-02-03,2,0,146,65,1,4,4,0,True,False,True,False,True,False,False,False,False,True,True,False,False,False,True,True,False,False,False,False,True,False,True,True,False
7933560,64,2016-04-08,2016-04-09,2016-01-08,2,30,122,91,1,4,4,0,True,False,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,True,True
79810859,43,2016-04-08,2016-04-12,2016-02-01,1,10,205,67,4,4,4,0,True,True,False,False,False,False,False,False,False,True,False,True,False,False,True,True,False,True,True,False,True,False,False,False,True
70195259,49,2016-04-08,2016-04-09,2015-10-11,2,15,190,180,1,5,4,0,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,True,True
82072269,70,2016-04-08,2016-04-10,2016-01-01,1,0,246,98,2,2,4,0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False
45435340,50,2016-04-08,2016-04-09,2015-12-17,1,10,144,113,1,5,4,0,False,False,False,True,True,False,False,False,True,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,True
11799462,61,2016-04-08,2016-04-09,2015-11-15,1,10,236,145,1,3,4,0,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,True,True
60925387,25,2016-04-08,2016-04-09,2016-01-01,2,25,115,98,1,4,4,0,False,True,False,False,True,False,False,True,False,False,False,True,False,True,False,True,False,True,True,False,False,True,False,True,True
48175500,69,2016-04-08,2016-04-12,2016-03-04,1,0,108,35,4,3,4,0,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,True,True,False
34848759,34,2016-04-08,2016-04-10,2016-03-08,1,0,190,31,2,4,4,0,False,False,True,False,True,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False
82353604,34,2016-04-08,2016-04-12,2016-03-29,1,20,241,10,4,2,4,0,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True
82857775,66,2016-04-08,2016-04-10,2015-11-29,1,0,213,131,2,2,4,0,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,True,False,True,False
96316016,52,2016-04-08,2016-04-11,2015-12-06,1,0,171,124,3,3,4,0,True,False,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
67471007,63,2016-04-08,2016-04-09,2015-11-03,1,0,216,157,1,5,4,0,True,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False
60110097,18,2016-04-09,2016-04-12,2015-09-24,3,0,183,198,3,4,4,1,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False
60881034,42,2016-04-09,2016-04-10,2015-12-31,1,0,106,100,1,4,4,1,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,True,False
21454689,33,2016-04-09,2016-04-12,2016-02-01,1,5,196,68,3,5,4,1,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,True,True,False,False,False,True,False,True
85477329,28,2016-04-09,2016-04-10,2016-03-23,1,10,244,17,1,2,4,1,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,True,True,False,False,False,True,True,True
28923888,67,2016-04-09,2016-04-11,2015-10-07,1,5,211,185,2,3,4,1,True,False,True,False,False,True,False,True,False,False,False,False,True,True,False,False,False,False,False,True,False,False,True,True,True
64505279,35,2016-04-09,2016-04-10,2015-11-18,2,40,174,143,1,5,4,1,True,False,True,False,False,False,False,False,False,True,False,False,True,True,False,True,False,False,False,False,True,True,False,True,True
84706313,48,2016-04-09,2016-04-10,2015-11-26,1,20,209,135,1,5,4,1,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,True,False,True,True,False,False,True,False,True,True
33833574,43,2016-04-09,2016-04-11,2016-02-20,1,20,230,49,2,3,4,1,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,True
40048839,50,2016-04-09,2016-04-11,2016-02-25,1,0,119,44,2,4,4,1,True,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,True,True,False
66383726,67,2016-04-09,2016-04-10,2015-10-10,2,15,185,182,1,8,4,1,True,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True,True,True
95960182,46,2016-04-09,2016-04-10,2016-01-27,3,20,133,73,1,6,4,1,True,False,False,False,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,True
14232170,38,2016-04-09,2016-04-10,2016-02-03,1,20,188,66,1,5,4,1,True,True,False,False,False,False,True,False,True,False,False,True,False,True,False,False,True,True,False,False,False,False,True,False,True
86746875,51,2016-04-09,2016-04-10,2015-10-04,1,0,170,188,1,3,4,1,True,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True,True,False
32571090,56,2016-04-09,2016-04-12,2016-01-15,2,0,173,85,3,8,4,1,True,True,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False
7753493,21,2016-04-09,2016-04-11,2016-03-23,1,0,147,17,2,4,4,1,True,False,False,True,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False
18513796,60,2016-04-09,2016-04-11,2015-09-02,1,40,199,220,2,3,4,1,True,False,False,True,False,True,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,True,True,True
